name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
Okra Hoian Homestay,15.890688,108.32856,Khách sạn 4.5★,Hội An,"khách sạn · từ 719.481₫/đêm · 14 Thích Quảng Đức, Cẩm Hà, Hội An",1,719481,true,4.5,https://www.agoda.com/vi-vn/okra-hoian/hotel/da-nang-vn.html,https://pix6.agoda.net/hotelImages/14498722/-1/70000872d7d23bbac83b62fadf7099c3.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=15.890688%2C108.328560,hotel:ccf208bb-0474-5f6c-b790-8c219571a339
Palm Garden Beach Resort & Spa,15.900419,108.358755,Khách sạn 5★,Hội An,"3 hạng phòng · từ 2.943.014₫/đêm · Lac Long Quan, Cua Dai Beach, Cẩm An, Hội An, Việt Nam",4,2943014,true,5,https://www.booking.com/hotel/vn/palm-garden-beach-resort-spa-510.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/634256596.jpg?k=407ce5f698599b714e56d1770501ace4d82ed724543de5c6aa02d76937fbe133&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=15.900419%2C108.358755,hotel:a399e5cb-56d4-5c4e-83bf-d2786a302a56
"Riverside Hoi An, Dolphins Hostel",15.875808,108.322453,Khách sạn 3★,Hội An,"3 hạng phòng · từ 135.000₫/đêm · 7 Thoại Ngọc Hầu, Minh An, 540000 Hội An, Việt Nam",4,135000,true,3,https://www.booking.com/hotel/vn/dolphins-hostel.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/910674545.jpg?k=4c65e35cc8a0bbbc5d69d8b60d183e4ddf8d516a92a9da381bf08e6a943980e6&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=15.875808%2C108.322453,hotel:b65c2c60-bd65-5884-bc07-7742cf3211d6
RiverTown Hoi An Resort & Spa,15.875883,108.320503,Khách sạn 5★,Hội An,"khách sạn · từ 1.785.403₫/đêm · 47 Thoại Ngọc Hầu, Cẩm Phô, Hội An",1,1785403,true,5,https://www.agoda.com/vi-vn/hoi-an-river-town-hotel/hotel/hoi-an-vn.html,https://pix6.agoda.net/hotelImages/1195833/0/bb10fbd1efbe5b3ccabcc8bd0f464f50.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=15.875883%2C108.320503,hotel:8ca45766-9b1d-5994-8928-579c99f87d48
RMH Le Belhamy Beach Resort,15.923796,108.32463,Khách sạn 3★,Hội An,"2 hạng phòng · từ 768.956₫/đêm · Biển Hà My, Điện Dương, 560000 Hội An, Việt Nam",3,768956,true,3,https://www.booking.com/hotel/vn/sbh-le-belhamy-beach-resort.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/895316534.jpg?k=31b941cbd931fb1018cdc4dbcae98410ecccd3339b0c6002e874bef3044a6939&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=15.923796%2C108.324630,hotel:01fe49e9-86f1-5db5-8f8d-ad7cb3c1f820
Sen Village Hội An (Sen Village Hoi An),15.880587,108.340853,Khách sạn 5★,Hội An,"khách sạn · từ 1.243.254₫/đêm · 488 Cửa Đại, Cẩm Châu, Hội An",1,1243254,true,5,https://www.agoda.com/vi-vn/sen-retreat-hoi-an/hotel/hoi-an-vn.html,https://pix6.agoda.net/hotelImages/50513384/0/c2ac452335f4011c09a73e32ec3123df.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=15.880587%2C108.340853,hotel:d30fb2d4-df45-5b6a-a45a-72c4521f218f
Silk Sense Hoi An River Resort,15.899792,108.357201,Khách sạn 5★,Hội An,"khách sạn · từ 2.046.657₫/đêm · 01 Đống Đa, Phường Cẩm An, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam, Cẩm An, Hội An",1,2046657,true,5,https://www.agoda.com/vi-vn/silk-sense-hoi-an-river-resort_2/hotel/hoi-an-vn.html,https://pix6.agoda.net/hotelImages/2225333/0/8683d77c0af0644d06d7405dbbc19e63.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=15.899792%2C108.357201,hotel:e7fc06f0-f13b-56df-b0fe-15aa5fbdb26d
Thanh Binh Central Hotel,15.880498,108.32622,Khách sạn 4★,Hội An,"3 hạng phòng · từ 650.000₫/đêm · 98 Ba Trieu Street, Cẩm Phô, Hội An, Việt Nam",4,650000,true,4,https://www.booking.com/hotel/vn/thanh-binh-serene.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/496766425.jpg?k=0d449368ccd26e29550ff7c031f1c4d08da9faf7a75d35537ee54caa9a3321d9&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=15.880498%2C108.326220,hotel:1e86e595-9637-5ccd-8aeb-a999445539c7
The Signature Hội An (The Signature Hoi An),15.875602,108.323627,Khách sạn 5★,Hội An,"khách sạn · từ 2.022.254₫/đêm · 21 La Hối, Minh An, Hội An",1,2022254,true,5,https://www.agoda.com/vi-vn/the-signature-hoi-an/hotel/hoi-an-vn.html,https://pix8.agoda.net/hotelImages/52733341/-1/68cb6816133d882e161cba040891a2af.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=15.875602%2C108.323627,hotel:b2b605b6-d32d-5aab-b4a0-297142ffd305
Tomorrow Hoi An Villa,15.872451,108.335515,Khách sạn 3★,Hội An,"3 hạng phòng · từ 522.382₫/đêm · 119 Nguyễn Tri Phương 4, Cẩm Nam, Hội An, Việt Nam",4,522382,true,3,https://www.booking.com/hotel/vn/tomorrow-villa-little-hoi-an.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/490397260.jpg?k=aebd286672d45660a17ba523b3aa8aa6ad2758b468a0967e0c084c0d8a4ff498&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=15.872451%2C108.335515,hotel:aed9082d-8951-5649-9877-b65faab547c8
Victoria Hội An Beach Resort & Spa (Victoria Hoi An Beach Resort & Spa),15.895125,108.369757,Khách sạn 4.5★,Hội An,"khách sạn · từ 3.218.695₫/đêm · Biển Cửa Đại, Cửa Đại, Hội An",1,3218695,true,4.5,https://www.agoda.com/vi-vn/victoria-hoi-an-beach-resort-spa/hotel/hoi-an-vn.html,https://pix6.agoda.net/hotelImages/2019/-1/8c8b010d857d1e99d556ffcac72646a0.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=15.895125%2C108.369757,hotel:1d1c8e5a-f6c9-5599-b604-8d841ae51de3
Vinpearl Resort & Golf Nam Hội An,15.797401,108.420725,Khách sạn 5★,Hội An,"8 hạng phòng · từ 2.194.786₫/đêm · Đường Võ Chí Công, xã Thăng An, TP Đà Nẵng",9,2194786,true,5,https://vinpearl.com/vi/hotels/vinpearl-resort-golf-nam-hoi-an,https://booking-static.vinpearl.com/hotels/2013e96eca114b65865d8a51c571952b_Bể%20bơi%20vỏ%20sò.jpg,vinpearl,exact,,https://www.google.com/maps/search/?api=1&query=15.797401%2C108.420725,hotel:a3967a35-37ad-5e4b-8d89-16c3bf163da4
Wyndham Royal Beachfront Resort & Spa Hoi An Danang,15.922475,108.327223,Khách sạn 5★,Hội An,"3 hạng phòng · từ 3.184.193₫/đêm · Ha My Beach, Dien Duong Ward, Dien Ban Town, Quang Nam, Vietnam, 51410 Hội An, Việt Nam",4,3184193,true,5,https://www.booking.com/hotel/vn/wyndham-hoi-an-royal-beachfront-resort.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/546724047.jpg?k=ec1fbb641fc1314ba22ba9991a107719bdd6dabd5f5ce303baed32647fc05f78&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=15.922475%2C108.327223,hotel:4d9ccf3f-2d78-592e-8896-5472d05bcca1
Căn hộ nghỉ dưỡng cao cấp LAZUR Cửa lò,18.790153,105.733981,Khách sạn 5★,Nghệ An,"3 hạng phòng · từ 774.000₫/đêm · Đường trịnh công sơn, Cửa Lò, Việt Nam",4,774000,true,5,https://www.booking.com/hotel/vn/tuan-anh-cua-lo1.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/892972012.jpg?k=3d9a165a52bf2ec22d89b56c3b0d7aee48fd013a19e13e3218c334129a33a7cf&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.790153%2C105.733981,hotel:a35ecb96-05a1-5ba5-9f5d-8815d5869fb4
Căn hộ nghỉ dưỡng Khách sạn view biển Cửa lò L'Azur,18.790072,105.734209,Khách sạn,Nghệ An,"1 hạng phòng · từ 1.400.000₫/đêm · L'Azur Cửa Lò 1404, 43206 Cửa Lò, Việt Nam",2,1400000,true,,https://www.booking.com/hotel/vn/can-ho-ngi-duong-l-azur-cua-lo-danh-cho-gia-dinh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/856350653.jpg?k=b7c89c175c988908edf29ba12dee727ced1fa483d4ce34b1e1047b52482e1864&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.790072%2C105.734209,hotel:ef11da5b-3338-5669-9ed7-eeac558aab63
"Căn hộ nghỉ dưỡng KS L'azur Cửa Lò, Tầng cao - view biển - bể bơi vô cực",18.790076,105.734201,Khách sạn,Nghệ An,"1 hạng phòng · từ 1.100.000₫/đêm · Khách sạn L'azur Cửa Lò, Cửa Lò, Việt Nam",2,1100000,true,,https://www.booking.com/hotel/vn/can-ho-nghi-duong-ks-l-azur.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/892102708.jpg?k=a1fa826d3a65a4f365a4931a86bc54353b2e1dd2ccfd85bab0b577db15a9a815&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.790076%2C105.734201,hotel:41063bba-61b8-52dd-bb18-7b4912a9da40
Căn hộ nghỉ dưỡng L'azuar Cửa Lò,18.791613,105.717514,Khách sạn,Nghệ An,"1 hạng phòng · từ 779.760₫/đêm · Cua Lo, Cửa Lò, Việt Nam",2,779760,true,,https://www.booking.com/hotel/vn/can-ho-nghi-duong-l-azuar-cua-lo.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/892001420.jpg?k=f4a08d42079794e184110d1da6376c0dd7d4bd22f15670be8df6171164a347a9&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.791613%2C105.717514,hotel:b3e6c45a-42ab-589f-b246-c4deecd794f9
"Căn Homestay Muong Thanh Cua Lo Beach View biển, trung tâm Cửa Lò",18.805284,105.72463,Khách sạn,Nghệ An,"1 hạng phòng · từ 1.350.000₫/đêm · 232 Bình Minh 22, 41000 Cửa Lò, Việt Nam",2,1350000,true,,https://www.booking.com/hotel/vn/can-homestay-muong-thanh-cua-lo-beach-view-bien-trung-tam-cua-lo.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/898800943.jpg?k=dc0d2c8ed7b2415c2106f4e1d92c170dcd9307f5d26fc025db682ca131614422&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.805284%2C105.724630,hotel:6ad7877a-5a0d-522b-afe9-61eef319a41f
Gold Vinh Hotel,18.661602,105.675125,Khách sạn 3★,Nghệ An,"khách sạn · Số 1A - Lê Huân, Thành phố Vinh, Vinh",1,,false,3,https://www.agoda.com/vi-vn/gold-vinh-hotel/hotel/vinh-vn.html,https://pix6.agoda.net/hotelImages/407970/0/84e801ae356e9cae218ad1c0e90d9cca.jpeg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.661602%2C105.675125,hotel:253d4ca4-d54f-509a-9df5-cda631b46ec6
Homestay nghỉ dưỡng Yên- Pearl Residence,18.791613,105.717514,Khách sạn,Nghệ An,"1 hạng phòng · từ 2.550.000₫/đêm · Cửa Lò Chung cư nghỉ dưỡng Pearl, Cửa Lò, Việt Nam",2,2550000,true,,https://www.booking.com/hotel/vn/can-ho-nghi-duong-cao-cap-pearl-residence.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/892021751.jpg?k=38204b2353eb0b0875d3eaea115e1a0b1b7b509c2a489098d6d2b0900e09cce3&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.791613%2C105.717514,hotel:193b2536-9022-567d-9cc3-8183d1f8ac81
Huệ Vinh Hotel,18.808798,105.721448,Khách sạn,Nghệ An,"1 hạng phòng · từ 350.000₫/đêm · 152 Đường Nguyễn Sư Hồi số nhà 152 Nguyễn Sư Hồi, Thu Thủy 1, Cửa Lò, Nghệ An, Cửa Lò, Việt Nam",2,350000,true,,https://www.booking.com/hotel/vn/hue-vinh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/887406445.jpg?k=43b67d2dbe169c1ef4388cd9fbb2c8c8cfb75e50e224ae0322a0be14a501be77&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.808798%2C105.721448,hotel:3cf2dca6-6b9f-587d-bf1e-bf2942ae1ecd
Huu Nghi Hotel,18.685762,105.67514,Khách sạn 3★,Nghệ An,"khách sạn · số 74, đường Lê Lợi, Thành Phố Vinh, Tỉnh Nghệ An, Thành phố Vinh, Vinh",1,,false,3,https://www.agoda.com/vi-vn/huu-nghi-hotel/hotel/vinh-vn.html,https://pix6.agoda.net/hotelImages/276659/-1/26470e4653ba112b11e50b4de2e54bf2.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.685762%2C105.675140,hotel:f0378a79-0d41-5ada-b1b2-bc3abb68aa17
Khách sạn Crowne Plaza (Crowne Plaza Hotel),18.703667,105.63548,Khách sạn 2★,Nghệ An,"khách sạn · từ 1.240.020₫/đêm · Khoa Đ , Hưng Nguy n, Nghệ An Vietnam, Sân bay quốc tế Vinh, Vinh",1,1240020,true,2,https://www.agoda.com/vi-vn/crowne-plaza-hotel/hotel/vinh-vn.html,https://pix8.agoda.net/hotelImages/82482487/0/1cd1a36aab7693687153f49536ebcace.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.703667%2C105.635480,hotel:d1e17de7-973d-5998-a440-703d6ecd6ef4
Khách sạn Cửa Đông Luxury (Cua Dong Luxury Hotel),18.704647,105.68177,Khách sạn 5★,Nghệ An,"khách sạn · từ 1.212.698₫/đêm · So 12A, duong V.I Lenin ,Khoi Yen Son, Phuong Vinh Phu, Tinh Nghe An, Viet Nam, Sân bay quốc tế Vinh, Vinh",1,1212698,true,5,https://www.agoda.com/vi-vn/cua-dong-luxury-hotel/hotel/vinh-vn.html,https://pix6.agoda.net/hotelImages/38700007/0/d5cc94cc2ff4171607083f7890a0cd41.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.704647%2C105.681770,hotel:5b69a9dc-ca9e-52e0-ac25-5834db78d5ec
Khách Sạn HOLIDAY CỬA LÒ,18.812023,105.720555,Khách sạn 4★,Nghệ An,"2 hạng phòng · từ 980.000₫/đêm · Đường số 4, Khối 1 Phường Thu Thủy, Thị Xã Cửa Lò, Cửa Lò, Việt Nam",3,980000,true,4,https://www.booking.com/hotel/vn/khach-san-holiday-cua-lo.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/197551015.jpg?k=cde0aaa1405a8e344959fb0f83e15df7a51a272e0079c31fa70c5e1ef9730295&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.812023%2C105.720555,hotel:5a4bedd2-8dc8-5f52-b639-3a67642885a7
Khách sạn KEZAN Vinh (KEZAN VINH HOTEL),18.6863,105.67891,Khách sạn 4★,Nghệ An,"khách sạn · từ 1.190.476₫/đêm · Số 28, đường Nguyễn Sỹ S ch, phường Th nh Vinh, tỉnh Nghệ An, Thành phố Vinh, Vinh",1,1190476,true,4,https://www.agoda.com/vi-vn/kezan-vinh-hotel/hotel/cua-lo-beach-vn.html,https://pix6.agoda.net/hotelImages/82166415/0/e3ef78913e0d579e825268caf20bfeb3.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.686300%2C105.678910,hotel:ade5de7e-f69e-563a-850c-7de18a845105
Khách Sạn L'AZUR,18.798218,105.729682,Khách sạn 4★,Nghệ An,"1 hạng phòng · từ 800.000₫/đêm · Bình Minh Khác Sạn L'AZUA, Cửa Lò, Việt Nam",2,800000,true,4,https://www.booking.com/hotel/vn/khach-san-l-azua.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/902957147.jpg?k=75c3210a9f77bbc681f16952d3e88fbf83f90d71236f80c7ab05a6c25bea1e2b&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.798218%2C105.729682,hotel:93530992-6495-52ee-8060-526555e749d0
Khách Sạn Mường Thanh Cửa Đông (Muong Thanh Cua Dong Hotel),18.686327,105.700089,Khách sạn 3★,Nghệ An,"khách sạn · từ 538.752₫/đêm · 167 Nguyen Phong Sac, Phuong Hung Dung, Thành phố Vinh, Vinh",1,538752,true,3,https://www.agoda.com/vi-vn/muong-thanh-cua-dong-hotel/hotel/vinh-vn.html,https://pix8.agoda.net/hotelImages/1984611/-1/9c018eef8f27cd29e9d61987d0113cd3.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.686327%2C105.700089,hotel:70cd0d03-0bfd-5319-8498-f6b2d4f6938d
Khách sạn Mường Thanh Sông Lam (Muong Thanh Song Lam Hotel),18.669004,105.674141,Khách sạn 5★,Nghệ An,"khách sạn · từ 661.601₫/đêm · 13 Đường Quang Trung, Thành phố Vinh, Vinh",1,661601,true,5,https://www.agoda.com/vi-vn/muong-thanh-song-lam-hotel/hotel/vinh-vn.html,https://pix8.agoda.net/hotelImages/462/462356/462356_14041615120019093724.jpg?va=1&ca=2&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.669004%2C105.674141,hotel:a4dd45a6-54ec-55b8-be02-88c630984961
Khách Sạn Mường Thanh Vinh (Muong Thanh Vinh Hotel),18.688046,105.665886,Khách sạn 3★,Nghệ An,"khách sạn · từ 529.365₫/đêm · Số 1, Đường Phan Bội Châu, Vinh Hưng, Nghệ An, Thành phố Vinh, Vinh",1,529365,true,3,https://www.agoda.com/vi-vn/muong-thanh-vinh-hotel/hotel/vinh-vn.html,https://pix6.agoda.net/hotelImages/287957/-1/460ef420a4e07b192a8a905101650a5a.jpg?va=1&ca=7&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.688046%2C105.665886,hotel:889e78c7-a593-5f1a-8a8a-2df79d8e9a1a
Khách sạn Phương Dung,18.80825,105.721785,Khách sạn,Nghệ An,"1 hạng phòng · từ 425.000₫/đêm · Số 168, Đường Nguyễn Sư Hồi 168, Cửa Lò, Việt Nam",2,425000,true,,https://www.booking.com/hotel/vn/khach-san-phuong-dung.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/259534407.jpg?k=736ccb0ca89285cbe22813300deca3775f2bf10424d395253c21436dbac34d18&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.808250%2C105.721785,hotel:34ce7e61-7d84-581a-8bdd-b5889868e842
Khách sạn Sài Gòn Kim Liên - Vinh - Nghe An (Saigon Kim Lien Hotel - Vinh City),18.671457,105.673813,Khách sạn 4★,Nghệ An,"khách sạn · từ 749.559₫/đêm · Số 25, Đường Quang Trung, Thành Phố Vinh, Nghệ An, Thành phố Vinh, Vinh",1,749559,true,4,https://www.agoda.com/vi-vn/saigon-kim-lien-hotel-vinh-city/hotel/vinh-vn.html,https://pix6.agoda.net/hotelImages/75224/0/ab5eb512b8f05f045b68348ada67e853.jpeg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.671457%2C105.673813,hotel:0761e589-fbd8-5bc3-865b-03dc3fe74867
Khách sạn Sao Mai (Khách sạn Sao Mai ),18.676256,105.69602,Khách sạn 1★,Nghệ An,"khách sạn · từ 193.741₫/đêm · 6 Ngõ 2 Đường Nguyễn Phong Sắc, Thành phố Vinh, Vinh",1,193741,true,1,https://www.agoda.com/vi-vn/khach-s-n-sao-mai-h86259065/hotel/vinh-vn.html,https://pix8.agoda.net/hotelImages/86259065/0/35aa969614ea7ae63aa26b34e5c5dfbf.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.676256%2C105.696020,hotel:b72d9a72-c5c2-58ae-affa-9549b5db6b5a
Khách sạn Sheraton Vinh (Sheraton Vinh),18.67091,105.674767,Khách sạn,Nghệ An,"khách sạn · từ 1.851.852₫/đêm · Quang Vinh Block, Quang Trung Street, Quang Trung Ward, Thành phố Vinh, Vinh",1,1851852,true,,https://www.agoda.com/vi-vn/sheraton-vinh/hotel/cua-lo-beach-vn.html,https://pix6.agoda.net/hotelImages/83525043/0/000c84a6d3619f7e46e7973d37e4d90f.png?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.670910%2C105.674767,hotel:504123c9-d3c9-55f5-9bc9-171d5d1b6579
Khách sạn Thanh Đạt 2 (Thanh Dat 2 Hotel),18.69427,105.66554,Khách sạn 3★,Nghệ An,"khách sạn · từ 201.940₫/đêm · 59, Le Ninh st, Vinh city, Nghe An province, Thành phố Vinh, Vinh",1,201940,true,3,https://www.agoda.com/vi-vn/thanh-dat-guesthouse/hotel/vinh-vn.html,https://pix8.agoda.net/hotelImages/77497810/0/1602a99125c299dbaeef4c9599e77f51.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.694270%2C105.665540,hotel:156b0d8c-3875-5c58-8492-8ba44bb7f362
Khách Sạn Thoan Ưng Cửa Lò - cách biển 100m,18.809329,105.721277,Khách sạn 1★,Nghệ An,"2 hạng phòng · từ 360.000₫/đêm · 136 Đường Nguyễn Sư Hồi 3, Cửa Lò, Việt Nam",3,360000,true,1,https://www.booking.com/hotel/vn/khach-san-thoan-ung-cua-lo-cach-bien-150m.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/899828997.jpg?k=411b026e51d3847aa7e131a8abe51c36c753b1b940866a156289936d5a0f2458&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.809329%2C105.721277,hotel:90db8542-e108-5026-b9eb-8b84eee31299
Khách sạn Toàn Thắng Stone (Khach san Toan Thang Stone),18.683245,105.69343,Khách sạn 4★,Nghệ An,"khách sạn · từ 970.794₫/đêm · V.I. Lê Nin, Thành phố Vinh, Vinh",1,970794,true,4,https://www.agoda.com/vi-vn/khach-san-toan-thang-stone/hotel/vinh-vn.html,https://pix6.agoda.net/hotelImages/186/18646642/18646642_20101611050092767719.jpg?va=1&ca=14&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=18.683245%2C105.693430,hotel:d2ca4ece-05a2-5baa-9054-67edae38e00a
Khách Sạn Tuấn Thảo Cửa Lò,18.810267,105.720981,Khách sạn,Nghệ An,"1 hạng phòng · từ 399.000₫/đêm · Số 8, Đường Nguyễn Cảnh Quế, Khối 1, Phường Thu Thủy, Thị xã Cửa Lò, Cửa Lò, Việt Nam",2,399000,true,,https://www.booking.com/hotel/vn/khach-san-bach-thao-thi-xa-cua-lo12.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/437015507.jpg?k=df442aa8b4d629d10512d07a1c8fd8196017f2c09ed0b4aad4c2ffc610d042d2&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.810267%2C105.720981,hotel:fdaa8b40-1600-5ff8-ad3b-4cd611f20641
