issues,name,taxonomy,level,destination,sourceRef,url,descriptionLang,unitPrice,latitude,longitude
không có ảnh: dùng logo hãng bay,VietJet Air VJ1282: TP. Hồ Chí Minh - Hải Phòng (12:15),flight,flight,Hải Phòng,trip:flight:SGN-HPH:VJ1282,https://vn.trip.com/flights/ho-chi-minh-city-to-haiphong/airfares-sgn-hph/,vi,891000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU550: TP. Hồ Chí Minh - Nghệ An (05:15),flight,flight,Nghệ An,trip:flight:SGN-VII:VU550,https://vn.trip.com/flights/ho-chi-minh-city-to-vinh-city/airfares-sgn-vii/,vi,903000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ1316: TP. Hồ Chí Minh - Huế (14:00),flight,flight,Huế,trip:flight:SGN-HUI:VJ1316,https://vn.trip.com/flights/ho-chi-minh-city-to-hue/airfares-sgn-hui/,vi,643000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,VietJet Air VJ1312: TP. Hồ Chí Minh - Huế (07:55),flight,flight,Huế,trip:flight:SGN-HUI:VJ1312,https://vn.trip.com/flights/ho-chi-minh-city-to-hue/airfares-sgn-hui/,vi,697000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,VietJet Air VJ304: TP. Hồ Chí Minh - Huế (00:50),flight,flight,Huế,trip:flight:SGN-HUI:VJ304,https://vn.trip.com/flights/ho-chi-minh-city-to-hue/airfares-sgn-hui/,vi,701000,16.400581,107.704094
không có ảnh: dùng logo hãng bay,VietJet Air VJ384: TP. Hồ Chí Minh - Quy Nhơn (08:35),flight,flight,Quy Nhơn,trip:flight:SGN-UIH:VJ384,https://vn.trip.com/flights/ho-chi-minh-city-to-quy-nhon/airfares-sgn-uih/,vi,678000,13.955,109.042
không có ảnh: dùng logo hãng bay,VietJet Air VJ1382: TP. Hồ Chí Minh - Quy Nhơn (21:35),flight,flight,Quy Nhơn,trip:flight:SGN-UIH:VJ1382,https://vn.trip.com/flights/ho-chi-minh-city-to-quy-nhon/airfares-sgn-uih/,vi,701000,13.955,109.042
không có ảnh: dùng logo hãng bay,VietJet Air VJ386: TP. Hồ Chí Minh - Quy Nhơn (08:20),flight,flight,Quy Nhơn,trip:flight:SGN-UIH:VJ386,https://vn.trip.com/flights/ho-chi-minh-city-to-quy-nhon/airfares-sgn-uih/,vi,705000,13.955,109.042
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1521: Hải Phòng - TP. Hồ Chí Minh (11:05),flight,flight,TP. Hồ Chí Minh,trip:flight:HPH-SGN:9G1521,https://vn.trip.com/flights/haiphong-to-ho-chi-minh-city/airfares-hph-sgn/,vi,601000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ271: Hải Phòng - TP. Hồ Chí Minh (00:00),flight,flight,TP. Hồ Chí Minh,trip:flight:HPH-SGN:VJ271,https://vn.trip.com/flights/haiphong-to-ho-chi-minh-city/airfares-hph-sgn/,vi,697000,10.8188,106.652
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G1515: Hải Phòng - TP. Hồ Chí Minh (07:50),flight,flight,TP. Hồ Chí Minh,trip:flight:HPH-SGN:9G1515,https://vn.trip.com/flights/haiphong-to-ho-chi-minh-city/airfares-hph-sgn/,vi,775000,10.8188,106.652
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU1103: Hải Phòng - TP. Hồ Chí Minh (12:10),flight,flight,TP. Hồ Chí Minh,trip:flight:HPH-SGN:VU1103,https://vn.trip.com/flights/haiphong-to-ho-chi-minh-city/airfares-hph-sgn/,vi,810000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ723: Hải Phòng - Đà Nẵng (00:55),flight,flight,Đà Nẵng,trip:flight:HPH-DAD:VJ723,https://vn.trip.com/flights/haiphong-to-da-nang/airfares-hph-dad/,vi,701000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ725: Hải Phòng - Đà Nẵng (08:15),flight,flight,Đà Nẵng,trip:flight:HPH-DAD:VJ725,https://vn.trip.com/flights/haiphong-to-da-nang/airfares-hph-dad/,vi,732000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ721: Hải Phòng - Đà Nẵng (03:20),flight,flight,Đà Nẵng,trip:flight:HPH-DAD:VJ721,https://vn.trip.com/flights/haiphong-to-da-nang/airfares-hph-dad/,vi,732000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ731: Hải Phòng - Nha Trang (05:10),flight,flight,Nha Trang,trip:flight:HPH-CXR:VJ731,https://vn.trip.com/flights/haiphong-to-nha-trang/airfares-hph-nha/,vi,817000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ767: Hải Phòng - Phú Quốc (07:40),flight,flight,Phú Quốc,trip:flight:HPH-PQC:VJ767,https://vn.trip.com/flights/haiphong-to-phu-quoc-island/airfares-hph-pqc/,vi,446000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Sun PhuQuoc Airways 9G2501: Hải Phòng - Phú Quốc (02:00),flight,flight,Phú Quốc,trip:flight:HPH-PQC:9G2501,https://vn.trip.com/flights/haiphong-to-phu-quoc-island/airfares-hph-pqc/,vi,612000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ761: Hải Phòng - Phú Quốc (06:40),flight,flight,Phú Quốc,trip:flight:HPH-PQC:VJ761,https://vn.trip.com/flights/haiphong-to-phu-quoc-island/airfares-hph-pqc/,vi,628000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ693: Hải Phòng - Đà Lạt (04:55),flight,flight,Đà Lạt,trip:flight:HPH-DLI:VJ693,https://vn.trip.com/flights/haiphong-to-dalat/airfares-hph-dli/,vi,1112000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ1217: Nghệ An - TP. Hồ Chí Minh (14:40),flight,flight,TP. Hồ Chí Minh,trip:flight:VII-SGN:VJ1217,https://vn.trip.com/flights/vinh-city-to-ho-chi-minh-city/airfares-vii-sgn/,vi,845000,10.8188,106.652
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU551: Nghệ An - TP. Hồ Chí Minh (07:40),flight,flight,TP. Hồ Chí Minh,trip:flight:VII-SGN:VU551,https://vn.trip.com/flights/vinh-city-to-ho-chi-minh-city/airfares-vii-sgn/,vi,868000,10.8188,106.652
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1716: Nghệ An - Hà Nội (00:20),flight,flight,Hà Nội,trip:flight:VII-HAN:VN1716,https://vn.trip.com/flights/vinh-city-to-hanoi/airfares-vii-han/,vi,1007000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1718: Nghệ An - Hà Nội (10:20),flight,flight,Hà Nội,trip:flight:VII-HAN:VN1718,https://vn.trip.com/flights/vinh-city-to-hanoi/airfares-vii-han/,vi,1038000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1531: Nghệ An - Nha Trang (06:05),flight,flight,Nha Trang,trip:flight:VII-CXR:VN1531,https://vn.trip.com/flights/vinh-city-to-nha-trang/airfares-vii-nha/,vi,1588000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ225: Nghệ An - Nha Trang (00:25),flight,flight,Nha Trang,trip:flight:VII-CXR:VJ225,https://vn.trip.com/flights/vinh-city-to-nha-trang/airfares-vii-nha/,vi,1743000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ227: Nghệ An - Nha Trang (03:10),flight,flight,Nha Trang,trip:flight:VII-CXR:VJ227,https://vn.trip.com/flights/vinh-city-to-nha-trang/airfares-vii-nha/,vi,1747000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1716: Nghệ An - Nha Trang (00:20),flight,flight,Nha Trang,trip:flight:VII-CXR:VN1716,https://vn.trip.com/flights/vinh-city-to-nha-trang/airfares-vii-nha/,vi,1789000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ1217: Nghệ An - Nha Trang (14:40),flight,flight,Nha Trang,trip:flight:VII-CXR:VJ1217,https://vn.trip.com/flights/vinh-city-to-nha-trang/airfares-vii-nha/,vi,2304000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ799: Nghệ An - Đà Lạt (03:30),flight,flight,Đà Lạt,trip:flight:VII-DLI:VJ799,https://vn.trip.com/flights/vinh-city-to-dalat/airfares-vii-dli/,vi,1131000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,VietJet Air VJ713: Nghệ An - Đà Lạt (02:25),flight,flight,Đà Lạt,trip:flight:VII-DLI:VJ713,https://vn.trip.com/flights/vinh-city-to-dalat/airfares-vii-dli/,vi,1727000,11.750556,108.366997
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU551: Nghệ An - Đà Nẵng (07:40),flight,flight,Đà Nẵng,trip:flight:VII-DAD:VU551,https://vn.trip.com/flights/vinh-city-to-da-nang/airfares-vii-dad/,vi,1569000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ213: Nghệ An - Đà Nẵng (08:20),flight,flight,Đà Nẵng,trip:flight:VII-DAD:VJ213,https://vn.trip.com/flights/vinh-city-to-da-nang/airfares-vii-dad/,vi,1576000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ211: Nghệ An - Đà Nẵng (05:45),flight,flight,Đà Nẵng,trip:flight:VII-DAD:VJ211,https://vn.trip.com/flights/vinh-city-to-da-nang/airfares-vii-dad/,vi,1696000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ1217: Nghệ An - Đà Nẵng (14:40),flight,flight,Đà Nẵng,trip:flight:VII-DAD:VJ1217,https://vn.trip.com/flights/vinh-city-to-da-nang/airfares-vii-dad/,vi,1894000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1716: Nghệ An - Đà Nẵng (00:20),flight,flight,Đà Nẵng,trip:flight:VII-DAD:VN1716,https://vn.trip.com/flights/vinh-city-to-da-nang/airfares-vii-dad/,vi,2374000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ1217: Nghệ An - Phú Quốc (14:40),flight,flight,Phú Quốc,trip:flight:VII-PQC:VJ1217,https://vn.trip.com/flights/vinh-city-to-phu-quoc-island/airfares-vii-pqc/,vi,1654000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ215: Nghệ An - Phú Quốc (02:20),flight,flight,Phú Quốc,trip:flight:VII-PQC:VJ215,https://vn.trip.com/flights/vinh-city-to-phu-quoc-island/airfares-vii-pqc/,vi,1724000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN6421: Nghệ An - Phú Quốc (01:10),flight,flight,Phú Quốc,trip:flight:VII-PQC:VN6421,https://vn.trip.com/flights/vinh-city-to-phu-quoc-island/airfares-vii-pqc/,vi,1739000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ213: Nghệ An - Phú Quốc (08:20),flight,flight,Phú Quốc,trip:flight:VII-PQC:VJ213,https://vn.trip.com/flights/vinh-city-to-phu-quoc-island/airfares-vii-pqc/,vi,1743000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ227: Nghệ An - Phú Quốc (03:10),flight,flight,Phú Quốc,trip:flight:VII-PQC:VJ227,https://vn.trip.com/flights/vinh-city-to-phu-quoc-island/airfares-vii-pqc/,vi,1758000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ363: Đà Lạt - TP. Hồ Chí Minh (09:45),flight,flight,TP. Hồ Chí Minh,trip:flight:DLI-SGN:VJ363,https://vn.trip.com/flights/dalat-to-ho-chi-minh-city/airfares-dli-sgn/,vi,682000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ1363: Đà Lạt - TP. Hồ Chí Minh (23:35),flight,flight,TP. Hồ Chí Minh,trip:flight:DLI-SGN:VJ1363,https://vn.trip.com/flights/dalat-to-ho-chi-minh-city/airfares-dli-sgn/,vi,682000,10.8188,106.652
không có ảnh: dùng logo hãng bay,Vietravel Airlines VU1282: Đà Lạt - Hà Nội (11:40),flight,flight,Hà Nội,trip:flight:DLI-HAN:VU1282,https://vn.trip.com/flights/dalat-to-hanoi/airfares-dli-han/,vi,872000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ728: Đà Lạt - Đà Nẵng (03:55),flight,flight,Đà Nẵng,trip:flight:DLI-DAD:VJ728,https://vn.trip.com/flights/dalat-to-da-nang/airfares-dli-dad/,vi,879000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ1728: Đà Lạt - Đà Nẵng (07:50),flight,flight,Đà Nẵng,trip:flight:DLI-DAD:VJ1728,https://vn.trip.com/flights/dalat-to-da-nang/airfares-dli-dad/,vi,903000,16.0439,108.198997
không có ảnh: dùng logo hãng bay,VietJet Air VJ798: Đà Lạt - Nghệ An (01:20),flight,flight,Nghệ An,trip:flight:DLI-VII:VJ798,https://vn.trip.com/flights/dalat-to-vinh-city/airfares-dli-vii/,vi,1108000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ712: Đà Lạt - Nghệ An (00:20),flight,flight,Nghệ An,trip:flight:DLI-VII:VJ712,https://vn.trip.com/flights/dalat-to-vinh-city/airfares-dli-vii/,vi,1123000,18.7376003265,105.67099762
không có ảnh: dùng logo hãng bay,VietJet Air VJ692: Đà Lạt - Hải Phòng (07:10),flight,flight,Hải Phòng,trip:flight:DLI-HPH:VJ692,https://vn.trip.com/flights/dalat-to-haiphong/airfares-dli-hph/,vi,1116000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ1363: Đà Lạt - Hải Phòng (23:35),flight,flight,Hải Phòng,trip:flight:DLI-HPH:VJ1363,https://vn.trip.com/flights/dalat-to-haiphong/airfares-dli-hph/,vi,1770000,20.817428,106.724315
không có ảnh: dùng logo hãng bay,VietJet Air VJ361: Đà Lạt - Phú Quốc (23:55),flight,flight,Phú Quốc,trip:flight:DLI-PQC:VJ361,https://vn.trip.com/flights/dalat-to-phu-quoc-island/airfares-dli-pqc/,vi,1046000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ1363: Đà Lạt - Phú Quốc (23:35),flight,flight,Phú Quốc,trip:flight:DLI-PQC:VJ1363,https://vn.trip.com/flights/dalat-to-phu-quoc-island/airfares-dli-pqc/,vi,1286000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1381: Đà Lạt - Phú Quốc (23:40),flight,flight,Phú Quốc,trip:flight:DLI-PQC:VN1381,https://vn.trip.com/flights/dalat-to-phu-quoc-island/airfares-dli-pqc/,vi,1363000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ363: Đà Lạt - Phú Quốc (09:45),flight,flight,Phú Quốc,trip:flight:DLI-PQC:VJ363,https://vn.trip.com/flights/dalat-to-phu-quoc-island/airfares-dli-pqc/,vi,1414000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ1363: Đà Lạt - Nha Trang (23:35),flight,flight,Nha Trang,trip:flight:DLI-CXR:VJ1363,https://vn.trip.com/flights/dalat-to-nha-trang/airfares-dli-nha/,vi,1418000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN6171: Đà Lạt - Nha Trang (00:25),flight,flight,Nha Trang,trip:flight:DLI-CXR:VN6171,https://vn.trip.com/flights/dalat-to-nha-trang/airfares-dli-nha/,vi,1634000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ361: Đà Lạt - Nha Trang (23:55),flight,flight,Nha Trang,trip:flight:DLI-CXR:VJ361,https://vn.trip.com/flights/dalat-to-nha-trang/airfares-dli-nha/,vi,1704000,11.9982,109.219002
không có ảnh: dùng logo hãng bay,VietJet Air VJ568: Huế - Hà Nội (09:40),flight,flight,Hà Nội,trip:flight:HUI-HAN:VJ568,https://vn.trip.com/flights/hue-to-hanoi/airfares-hui-han/,vi,686000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ564: Huế - Hà Nội (03:05),flight,flight,Hà Nội,trip:flight:HUI-HAN:VJ564,https://vn.trip.com/flights/hue-to-hanoi/airfares-hui-han/,vi,701000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ1315: Huế - TP. Hồ Chí Minh (15:55),flight,flight,TP. Hồ Chí Minh,trip:flight:HUI-SGN:VJ1315,https://vn.trip.com/flights/hue-to-ho-chi-minh-city/airfares-hui-sgn/,vi,690000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ305: Huế - TP. Hồ Chí Minh (04:25),flight,flight,TP. Hồ Chí Minh,trip:flight:HUI-SGN:VJ305,https://vn.trip.com/flights/hue-to-ho-chi-minh-city/airfares-hui-sgn/,vi,694000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ311: Huế - TP. Hồ Chí Minh (11:55),flight,flight,TP. Hồ Chí Minh,trip:flight:HUI-SGN:VJ311,https://vn.trip.com/flights/hue-to-ho-chi-minh-city/airfares-hui-sgn/,vi,701000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ303: Huế - TP. Hồ Chí Minh (15:15),flight,flight,TP. Hồ Chí Minh,trip:flight:HUI-SGN:VJ303,https://vn.trip.com/flights/hue-to-ho-chi-minh-city/airfares-hui-sgn/,vi,736000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ1311: Huế - Phú Quốc (09:50),flight,flight,Phú Quốc,trip:flight:HUI-PQC:VJ1311,https://vn.trip.com/flights/hue-to-phu-quoc-island/airfares-hui-pqc/,vi,1425000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ307: Huế - Phú Quốc (01:05),flight,flight,Phú Quốc,trip:flight:HUI-PQC:VJ307,https://vn.trip.com/flights/hue-to-phu-quoc-island/airfares-hui-pqc/,vi,1429000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ309: Huế - Phú Quốc (03:55),flight,flight,Phú Quốc,trip:flight:HUI-PQC:VJ309,https://vn.trip.com/flights/hue-to-phu-quoc-island/airfares-hui-pqc/,vi,1491000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ568: Huế - Phú Quốc (09:40),flight,flight,Phú Quốc,trip:flight:HUI-PQC:VJ568,https://vn.trip.com/flights/hue-to-phu-quoc-island/airfares-hui-pqc/,vi,1716000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,Vietnam Airlines VN1371: Huế - Phú Quốc (05:00),flight,flight,Phú Quốc,trip:flight:HUI-PQC:VN1371,https://vn.trip.com/flights/hue-to-phu-quoc-island/airfares-hui-pqc/,vi,1720000,10.169783,103.99353
không có ảnh: dùng logo hãng bay,VietJet Air VJ387: Quy Nhơn - TP. Hồ Chí Minh (10:00),flight,flight,TP. Hồ Chí Minh,trip:flight:UIH-SGN:VJ387,https://vn.trip.com/flights/quy-nhon-to-ho-chi-minh-city/airfares-uih-sgn/,vi,651000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ383: Quy Nhơn - TP. Hồ Chí Minh (02:05),flight,flight,TP. Hồ Chí Minh,trip:flight:UIH-SGN:VJ383,https://vn.trip.com/flights/quy-nhon-to-ho-chi-minh-city/airfares-uih-sgn/,vi,663000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ1383: Quy Nhơn - TP. Hồ Chí Minh (23:15),flight,flight,TP. Hồ Chí Minh,trip:flight:UIH-SGN:VJ1383,https://vn.trip.com/flights/quy-nhon-to-ho-chi-minh-city/airfares-uih-sgn/,vi,666000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ381: Quy Nhơn - TP. Hồ Chí Minh (01:15),flight,flight,TP. Hồ Chí Minh,trip:flight:UIH-SGN:VJ381,https://vn.trip.com/flights/quy-nhon-to-ho-chi-minh-city/airfares-uih-sgn/,vi,690000,10.8188,106.652
không có ảnh: dùng logo hãng bay,VietJet Air VJ438: Quy Nhơn - Hà Nội (09:45),flight,flight,Hà Nội,trip:flight:UIH-HAN:VJ438,https://vn.trip.com/flights/quy-nhon-to-hanoi/airfares-uih-han/,vi,879000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ430: Quy Nhơn - Hà Nội (00:10),flight,flight,Hà Nội,trip:flight:UIH-HAN:VJ430,https://vn.trip.com/flights/quy-nhon-to-hanoi/airfares-uih-han/,vi,1015000,21.221201,105.806999
không có ảnh: dùng logo hãng bay,VietJet Air VJ432: Quy Nhơn - Hà Nội (10:25),flight,flight,Hà Nội,trip:flight:UIH-HAN:VJ432,https://vn.trip.com/flights/quy-nhon-to-hanoi/airfares-uih-han/,vi,1015000,21.221201,105.806999
